Position,P0_A,P0_C,P0_G,P0_T,P0_Coverage,P0_Entropy,P5_A,P5_C,P5_G,P5_T,P5_Coverage,P5_Entropy,P7_A,P7_C,P7_G,P7_T,P7_Coverage,P7_Entropy,P10_A,P10_C,P10_G,P10_T,P10_Coverage,P10_Entropy,P15_A,P15_C,P15_G,P15_T,P15_Coverage,P15_Entropy,P18_A,P18_C,P18_G,P18_T,P18_Coverage,P18_Entropy,P20_A,P20_C,P20_G,P20_T,P20_Coverage,P20_Entropy,R2_P20_A,R2_P20_C,R2_P20_G,R2_P20_T,R2_P20_Coverage,R2_P20_Entropy,R3_P20_A,R3_P20_C,R3_P20_G,R3_P20_T,R3_P20_Coverage,R3_P20_Entropy,R4_P20_A,R4_P20_C,R4_P20_G,R4_P20_T,R4_P20_Coverage,R4_P20_Entropy,Group
97,0.04,99.58,0.03,0.35,145736,0.04,0.03,99.81,0.02,0.14,202301,0.02,0.02,99.83,0.01,0.14,49975,0.02,0.01,99.86,0,0.13,53687,0.02,0.02,99.87,0.01,0.09,53431,0.02,0.02,99.81,0.01,0.17,35005,0.02,0.03,99.79,0.02,0.17,130980,0.02,0.03,99.81,0.02,0.14,223717,0.02,0.01,99.9,0.01,0.08,56794,0.01,0.03,99.78,0.02,0.17,199019,0.02,R1_Ribp_UVm
98,0.02,99.74,0.01,0.22,145776,0.03,0.02,99.84,0.01,0.13,202341,0.02,0.02,99.92,0.01,0.05,49999,0.01,0.01,99.89,0.01,0.09,53703,0.01,0.01,99.9,0.01,0.08,53466,0.01,0.01,99.89,0.01,0.08,35021,0.01,0.03,99.82,0.01,0.14,131009,0.02,0.02,99.82,0.01,0.14,223783,0.02,0.02,99.88,0.01,0.09,56820,0.01,0.03,99.82,0.01,0.14,199056,0.02,R1_Ribp_UVm
99,0.11,99.44,0.06,0.39,145381,0.06,0.1,99.64,0.07,0.19,201786,0.04,0.02,99.85,0.01,0.12,50003,0.02,0.04,99.8,0.01,0.15,53713,0.02,0.02,99.78,0.01,0.18,53475,0.02,0.03,99.86,0.01,0.1,35036,0.02,0.09,99.59,0.08,0.24,130635,0.04,0.1,99.59,0.07,0.25,223125,0.04,0.02,99.87,0.01,0.09,56836,0.02,0.1,99.56,0.08,0.26,198543,0.05,R1_Ribp_UVm
100,0.29,0.07,99.53,0.11,145803,0.05,0.14,0.09,99.66,0.11,202376,0.04,0.15,0.1,99.7,0.05,50011,0.03,0.2,0.08,99.65,0.06,53736,0.04,0.14,0.09,99.69,0.07,53495,0.03,0.15,0.1,99.68,0.08,35055,0.04,0.14,0.07,99.66,0.12,131011,0.04,0.19,0.08,99.63,0.11,223798,0.04,0.17,0.08,99.7,0.05,56858,0.03,0.17,0.1,99.6,0.13,199057,0.04,R1_Ribp_UVm
101,0.07,99.36,0.06,0.51,145873,0.06,0.06,99.46,0.06,0.42,202448,0.05,0.01,99.81,0.01,0.17,50026,0.02,0.04,99.74,0.01,0.21,53760,0.03,0.05,99.83,0.01,0.1,53528,0.02,0.03,99.83,0.02,0.12,35071,0.02,0.06,99.56,0.06,0.32,131077,0.05,0.05,99.62,0.07,0.26,223916,0.04,0.02,99.75,0,0.23,56882,0.03,0.06,99.47,0.07,0.41,199154,0.05,R1_Ribp_UVm
102,99.64,0.06,0.24,0.06,145944,0.04,99.69,0.1,0.16,0.05,202537,0.03,99.75,0.09,0.14,0.03,50063,0.03,99.73,0.07,0.18,0.01,53777,0.03,99.8,0.07,0.11,0.02,53549,0.02,99.72,0.11,0.15,0.03,35090,0.03,99.69,0.08,0.19,0.05,131127,0.03,99.74,0.07,0.15,0.04,224033,0.03,99.76,0.07,0.13,0.04,56904,0.03,99.7,0.08,0.16,0.06,199248,0.03,R1_Ribp_UVm
103,99.64,0.06,0.24,0.06,146029,0.04,99.66,0.08,0.21,0.05,202615,0.04,99.77,0.04,0.18,0.01,50086,0.03,99.73,0.04,0.2,0.03,53802,0.03,99.72,0.07,0.19,0.02,53591,0.03,99.81,0.03,0.15,0.02,35105,0.02,99.62,0.11,0.22,0.06,131182,0.04,99.7,0.08,0.17,0.05,224145,0.03,99.75,0.06,0.17,0.03,56938,0.03,99.67,0.09,0.19,0.05,199325,0.04,R1_Ribp_UVm
104,0.03,99.71,0.02,0.25,146094,0.03,0.03,99.85,0.01,0.11,202694,0.02,0.02,99.88,0,0.09,50102,0.01,0.04,99.84,0.01,0.11,53827,0.02,0.03,99.84,0,0.13,53616,0.02,0.03,99.87,0.01,0.09,35126,0.02,0.03,99.84,0.01,0.12,131218,0.02,0.02,99.86,0.01,0.12,224256,0.02,0.02,99.86,0.01,0.12,56974,0.02,0.04,99.83,0.02,0.12,199399,0.02,R1_Ribp_UVm
105,0.05,99.51,0.03,0.41,146166,0.05,0.05,99.62,0.02,0.32,202761,0.04,0.03,99.59,0.02,0.36,50139,0.04,0.02,99.72,0.01,0.24,53855,0.03,0.04,99.77,0.03,0.16,53649,0.03,0.02,99.72,0.03,0.23,35145,0.03,0.05,99.64,0.03,0.28,131246,0.04,0.04,99.73,0.03,0.2,224360,0.03,0.03,99.81,0.01,0.15,56997,0.02,0.05,99.68,0.04,0.24,199460,0.03,R1_Ribp_UVm
106,0.32,0.08,99.51,0.1,146208,0.05,0.21,0.08,99.57,0.14,202811,0.05,0.15,0.1,99.71,0.04,50167,0.03,0.17,0.1,99.7,0.03,53873,0.03,0.18,0.07,99.71,0.04,53669,0.03,0.15,0.08,99.73,0.04,35175,0.03,0.2,0.08,99.6,0.12,131285,0.04,0.21,0.08,99.61,0.11,224459,0.04,0.19,0.05,99.71,0.04,57023,0.03,0.22,0.08,99.57,0.13,199510,0.05,R1_Ribp_UVm
107,0.03,99.7,0.02,0.24,146292,0.03,0.03,99.78,0.01,0.17,202909,0.02,0.03,99.76,0,0.21,50213,0.03,0.02,99.84,0.01,0.13,53908,0.02,0.03,99.74,0.01,0.22,53711,0.03,0.02,99.76,0,0.22,35201,0.03,0.05,99.68,0.01,0.26,131343,0.03,0.04,99.76,0.01,0.18,224616,0.03,0.02,99.77,0.01,0.2,57060,0.03,0.03,99.86,0.01,0.1,199592,0.02,R1_Ribp_UVm
108,99.55,0.07,0.29,0.09,145964,0.05,99.62,0.11,0.19,0.08,202431,0.04,99.81,0.08,0.08,0.03,50240,0.02,99.74,0.06,0.17,0.03,53926,0.03,99.85,0.06,0.07,0.02,53747,0.02,99.74,0.07,0.15,0.04,35225,0.03,99.57,0.11,0.23,0.09,131021,0.05,99.6,0.1,0.21,0.09,224078,0.04,99.8,0.07,0.11,0.02,57106,0.02,99.58,0.08,0.26,0.08,199157,0.05,R1_Ribp_UVm
109,99.71,0.04,0.21,0.04,146175,0.03,99.82,0.04,0.1,0.03,202779,0.02,99.9,0.03,0.06,0.01,50256,0.01,99.8,0.03,0.16,0.01,53943,0.02,99.84,0.03,0.11,0.01,53780,0.02,99.78,0.05,0.16,0.01,35241,0.03,99.77,0.04,0.17,0.02,131239,0.03,99.76,0.04,0.16,0.04,224491,0.03,99.82,0.02,0.12,0.03,57130,0.02,99.76,0.06,0.15,0.03,199481,0.03,R1_Ribp_UVm
110,99.48,0.13,0.27,0.11,146227,0.05,99.56,0.13,0.21,0.11,202825,0.05,99.85,0.06,0.04,0.04,50272,0.02,99.75,0.07,0.15,0.04,53968,0.03,99.85,0.04,0.08,0.03,53820,0.02,99.76,0.06,0.15,0.03,35252,0.03,99.55,0.14,0.22,0.09,131243,0.05,99.53,0.14,0.22,0.11,224546,0.05,99.81,0.06,0.1,0.04,57176,0.02,99.52,0.15,0.22,0.11,199514,0.05,R1_Ribp_UVm
111,0.07,0.23,0.04,99.66,146504,0.04,0.09,0.13,0.04,99.73,203137,0.03,0.1,0.11,0.02,99.77,50302,0.03,0.07,0.16,0.04,99.72,53984,0.03,0.06,0.14,0.05,99.75,53861,0.03,0.09,0.15,0.14,99.62,35271,0.04,0.08,0.2,0.53,99.19,131490,0.08,0.06,0.2,0.04,99.7,224980,0.03,0.09,0.19,0.03,99.69,57198,0.03,0.09,0.15,0.04,99.71,199847,0.03,R1_Ribp_UVm
112,0.1,0.26,0.1,99.53,146595,0.05,0.11,0.16,0.12,99.61,203210,0.04,0.02,0.08,0.02,99.88,50329,0.01,0.02,0.17,0.03,99.78,53997,0.02,0.02,0.09,0.04,99.84,53900,0.02,0.01,0.15,0.02,99.82,35299,0.02,0.09,0.25,0.12,99.54,131532,0.05,0.09,0.18,0.11,99.61,225089,0.04,0.02,0.12,0.02,99.85,57232,0.02,0.1,0.2,0.14,99.56,199928,0.05,R1_Ribp_UVm
113,0.07,0.18,0.13,99.61,146705,0.04,0.06,0.12,0.11,99.71,203340,0.03,0.02,0.07,0.01,99.9,50364,0.01,0.01,0.08,0.02,99.89,54053,0.01,0.01,0.06,0.01,99.92,53956,0.01,0.02,0.07,0.01,99.9,35336,0.01,0.07,0.14,0.11,99.68,131600,0.04,0.05,0.13,0.11,99.7,225234,0.03,0,0.07,0.01,99.91,57308,0.01,0.06,0.12,0.11,99.7,200009,0.03,R1_Ribp_UVm
114,99.62,0.1,0.19,0.09,146789,0.04,99.69,0.08,0.16,0.08,203418,0.04,99.85,0.02,0.08,0.05,50396,0.02,99.77,0.02,0.16,0.06,54083,0.03,99.84,0.02,0.1,0.04,53992,0.02,99.79,0.02,0.14,0.05,35368,0.02,99.69,0.07,0.18,0.06,131642,0.03,99.66,0.09,0.17,0.08,225359,0.04,99.82,0.01,0.11,0.05,57371,0.02,99.65,0.09,0.18,0.08,200090,0.04,R1_Ribp_UVm
115,0.15,0.03,99.73,0.09,146676,0.03,0.07,0.03,99.78,0.11,203260,0.03,0.08,0.02,99.86,0.05,50428,0.02,0.06,0.02,99.85,0.07,54119,0.02,0.12,0.03,99.8,0.06,54037,0.02,0.07,0.01,99.86,0.06,35395,0.02,0.11,0.03,99.74,0.12,131509,0.03,0.09,0.03,99.77,0.11,225166,0.03,0.09,0.02,99.84,0.05,57428,0.02,0.08,0.04,99.78,0.1,199925,0.03,R1_Ribp_UVm
116,99.64,0.05,0.26,0.06,146610,0.04,99.74,0.06,0.16,0.05,203088,0.03,99.82,0.02,0.14,0.02,50478,0.02,99.72,0.03,0.22,0.03,54164,0.03,99.82,0.03,0.12,0.02,54095,0.02,99.75,0.05,0.17,0.03,35424,0.03,99.67,0.05,0.22,0.06,131390,0.04,99.72,0.05,0.18,0.05,225010,0.03,99.76,0.05,0.16,0.03,57480,0.03,99.7,0.06,0.18,0.07,199768,0.03,R1_Ribp_UVm
117,99.64,0.03,0.28,0.05,147066,0.04,99.67,0.04,0.25,0.03,203731,0.04,99.78,0.02,0.19,0.01,50506,0.02,99.72,0.02,0.23,0.03,54195,0.03,99.7,0.04,0.23,0.03,54135,0.03,99.71,0.03,0.23,0.04,35459,0.03,99.65,0.03,0.26,0.06,131824,0.04,99.69,0.05,0.21,0.05,225749,0.03,99.78,0.02,0.18,0.03,57543,0.03,99.66,0.05,0.24,0.05,200359,0.04,R1_Ribp_UVm
118,0.18,0.04,99.65,0.14,147170,0.04,0.12,0.05,99.7,0.13,203813,0.03,0.09,0.03,99.85,0.03,50544,0.02,0.09,0.01,99.86,0.04,54232,0.02,0.13,0.02,99.82,0.03,54178,0.02,0.09,0.03,99.82,0.06,35485,0.02,0.12,0.06,99.67,0.15,131869,0.04,0.11,0.05,99.71,0.13,225877,0.03,0.1,0.01,99.84,0.05,57593,0.02,0.14,0.05,99.67,0.14,200438,0.04,R1_Ribp_UVm
119,0.04,99.74,0.03,0.19,147321,0.03,0.05,99.78,0.02,0.14,203978,0.03,0.03,99.8,0.02,0.15,50615,0.02,0.03,99.85,0.02,0.09,54287,0.02,0.04,99.86,0.02,0.09,54250,0.02,0.02,99.88,0.03,0.07,35515,0.02,0.05,99.76,0.03,0.16,131967,0.03,0.05,99.81,0.02,0.13,226112,0.02,0.03,99.75,0.02,0.19,57691,0.03,0.04,99.74,0.03,0.19,200582,0.03,R1_Ribp_UVm
120,99.62,0.05,0.26,0.08,147460,0.04,99.69,0.05,0.2,0.06,204112,0.03,99.87,0.04,0.07,0.02,50653,0.02,99.74,0.04,0.21,0.02,54351,0.03,99.82,0.02,0.14,0.02,54306,0.02,99.85,0.03,0.1,0.03,35550,0.02,99.64,0.06,0.24,0.07,132036,0.04,99.63,0.05,0.26,0.06,226293,0.04,99.81,0.02,0.15,0.01,57768,0.02,99.63,0.05,0.24,0.08,200735,0.04,R1_Ribp_UVm
121,99.69,0.04,0.23,0.03,147568,0.03,99.81,0.05,0.12,0.02,204244,0.02,99.86,0.03,0.1,0.01,50690,0.02,99.76,0.02,0.21,0.01,54395,0.03,99.86,0.02,0.11,0.01,54329,0.02,99.83,0.02,0.14,0.01,35576,0.02,99.76,0.05,0.16,0.03,132107,0.03,99.78,0.04,0.15,0.04,226463,0.03,99.77,0.02,0.19,0.02,57843,0.03,99.76,0.04,0.17,0.03,200855,0.03,R1_Ribp_UVm
122,99.62,0.06,0.26,0.06,147687,0.04,99.64,0.07,0.24,0.06,204371,0.04,99.74,0.03,0.18,0.06,50754,0.03,99.72,0.04,0.21,0.03,54429,0.03,99.78,0.03,0.18,0.01,54370,0.02,99.78,0.04,0.17,0.02,35603,0.03,99.68,0.07,0.2,0.05,132180,0.04,99.69,0.06,0.19,0.05,226656,0.03,99.75,0.04,0.18,0.04,57923,0.03,99.7,0.05,0.2,0.05,200983,0.03,R1_Ribp_UVm
123,0.25,0.07,99.57,0.11,147771,0.05,0.23,0.05,99.57,0.15,204466,0.05,0.29,0.03,99.64,0.04,50801,0.04,0.17,0.03,99.75,0.05,54465,0.03,0.12,0.03,99.8,0.06,54426,0.02,0.08,0.02,99.88,0.02,35637,0.01,0.16,0.07,99.63,0.14,132243,0.04,0.14,0.07,99.67,0.11,226815,0.04,0.09,0.03,99.84,0.03,57976,0.02,0.13,0.06,99.69,0.11,201081,0.03,R1_Ribp_UVm
124,0.03,99.75,0.02,0.19,147907,0.03,0.03,99.88,0.02,0.07,204618,0.01,0.02,99.91,0.01,0.06,50850,0.01,0.03,99.88,0.02,0.08,54503,0.02,0.02,99.91,0.01,0.06,54461,0.01,0.01,99.92,0.02,0.06,35658,0.01,0.03,99.86,0.01,0.1,132356,0.02,0.03,99.86,0.02,0.1,227015,0.02,0.02,99.9,0.01,0.07,58033,0.01,0.04,99.85,0.02,0.09,201230,0.02,R1_Ribp_UVm
125,0.1,0.26,0.15,99.5,148077,0.05,0.1,0.26,0.16,99.47,204796,0.06,0.03,0.18,0.01,99.79,50908,0.02,0.06,0.22,0.02,99.7,54556,0.03,0.04,0.13,0.02,99.8,54538,0.02,0.03,0.16,0.02,99.8,35692,0.02,0.1,0.27,0.17,99.46,132454,0.06,0.09,0.27,0.14,99.5,227244,0.05,0.03,0.14,0.02,99.81,58097,0.02,0.1,0.25,0.19,99.46,201386,0.06,R1_Ribp_UVm
126,99.73,0.05,0.18,0.03,148216,0.03,99.82,0.04,0.11,0.03,204929,0.02,99.86,0.02,0.1,0.02,50964,0.02,99.8,0.01,0.16,0.03,54603,0.02,99.9,0.01,0.07,0.01,54584,0.01,99.89,0.03,0.06,0.03,35720,0.01,99.79,0.05,0.14,0.02,132540,0.02,99.81,0.05,0.11,0.03,227422,0.02,99.89,0.02,0.07,0.02,58172,0.01,99.82,0.05,0.1,0.02,201532,0.02,R1_Ribp_UVm
127,99.71,0.06,0.18,0.05,148352,0.03,99.76,0.06,0.15,0.04,205087,0.03,99.78,0.05,0.15,0.02,51002,0.03,99.77,0.04,0.16,0.04,54649,0.03,99.84,0.05,0.08,0.03,54638,0.02,99.8,0.05,0.13,0.01,35757,0.02,99.74,0.06,0.15,0.05,132624,0.03,99.78,0.06,0.12,0.04,227615,0.03,99.84,0.04,0.1,0.02,58235,0.02,99.76,0.06,0.13,0.04,201696,0.03,R1_Ribp_UVm
128,0.07,99.42,0.12,0.4,148529,0.06,0.09,99.63,0.12,0.16,205236,0.04,0.06,99.85,0,0.1,51044,0.02,0.05,99.82,0.01,0.12,54706,0.02,0.03,99.86,0.01,0.1,54705,0.02,0.07,99.82,0.02,0.09,35791,0.02,0.06,99.61,0.12,0.21,132716,0.04,0.07,97.61,0.12,2.2,227867,0.17,0.03,99.81,0.01,0.15,58301,0.02,0.1,99.61,0.13,0.16,201858,0.04,R1_Ribp_UVm
129,0.08,99.63,0.02,0.27,148699,0.04,0.06,99.81,0.02,0.11,205394,0.02,0.04,99.84,0,0.12,51088,0.02,0.04,99.84,0.01,0.11,54754,0.02,0.03,99.86,0.01,0.09,54769,0.02,0.04,99.85,0.01,0.11,35833,0.02,0.06,99.77,0.03,0.14,132821,0.03,0.06,99.79,0.03,0.12,228093,0.02,0.04,99.82,0.02,0.12,58377,0.02,0.07,99.77,0.03,0.13,202017,0.03,R1_Ribp_UVm
130,0.11,99.44,0.1,0.35,148839,0.06,0.1,99.58,0.09,0.23,205526,0.05,0.02,99.8,0.01,0.16,51142,0.02,0.03,99.7,0.03,0.25,54811,0.03,0.03,99.77,0.03,0.17,54824,0.03,0.06,99.79,0.02,0.13,35875,0.02,0.12,99.55,0.08,0.25,132915,0.05,0.11,99.32,0.08,0.49,228287,0.07,0.02,99.8,0.02,0.16,58466,0.02,0.11,99.58,0.09,0.22,202177,0.05,R1_Ribp_UVm
131,0.15,0.07,99.73,0.06,149069,0.03,0.09,0.09,99.76,0.06,205779,0.03,0.1,0.11,99.74,0.04,51243,0.03,0.11,0.09,99.74,0.05,54910,0.03,0.11,0.07,99.78,0.05,54900,0.03,0.12,0.08,99.75,0.05,35936,0.03,0.15,0.08,99.71,0.07,133034,0.03,0.11,0.07,99.76,0.06,228591,0.03,0.1,0.05,99.81,0.03,58597,0.02,0.12,0.08,99.75,0.05,202385,0.03,R1_Ribp_UVm
132,99.52,0.13,0.25,0.1,149231,0.05,99.54,0.15,0.22,0.09,205946,0.05,99.73,0.09,0.14,0.04,51297,0.03,99.78,0.06,0.13,0.03,54962,0.03,99.72,0.07,0.17,0.04,54971,0.03,99.69,0.1,0.16,0.05,35988,0.03,99.48,0.17,0.23,0.12,133168,0.05,99.55,0.16,0.2,0.09,228845,0.05,99.76,0.05,0.13,0.05,58670,0.03,99.47,0.18,0.25,0.1,202580,0.06,R1_Ribp_UVm
133,0.06,0.2,0.02,99.71,149364,0.03,0.06,0.14,0.03,99.77,206068,0.03,0.06,0.15,0.02,99.77,51343,0.03,0.07,0.18,0.03,99.71,55007,0.03,0.05,0.13,0.02,99.79,55008,0.02,0.07,0.11,0.04,99.78,36008,0.03,0.06,0.2,0.02,99.72,133233,0.03,0.05,0.16,0.03,99.76,229008,0.03,0.06,0.16,0.02,99.76,58728,0.03,0.06,0.17,0.04,99.73,202720,0.03,R1_Ribp_UVm
134,0.16,99.6,0.08,0.17,149537,0.04,0.15,99.68,0.08,0.09,206264,0.04,0.05,99.87,0.01,0.08,51413,0.02,0.05,99.83,0.01,0.11,55086,0.02,0.06,99.84,0.03,0.07,55104,0.02,0.05,99.82,0.02,0.11,36053,0.02,0.15,99.63,0.07,0.14,133346,0.04,0.14,99.67,0.07,0.12,229281,0.04,0.06,99.84,0.02,0.08,58821,0.02,0.15,99.65,0.09,0.12,202918,0.04,R1_Ribp_UVm
135,0.26,0.03,99.64,0.06,149749,0.04,0.18,0.04,99.72,0.06,206544,0.03,0.23,0.04,99.7,0.03,51504,0.03,0.26,0.05,99.65,0.04,55182,0.04,0.18,0.02,99.77,0.03,55199,0.03,0.22,0.06,99.63,0.09,36127,0.04,0.19,0.04,99.7,0.07,133482,0.03,0.14,0.05,99.76,0.06,229602,0.03,0.15,0.02,99.81,0.02,58967,0.02,0.13,0.05,99.76,0.06,203168,0.03,R1_Ribp_UVm
136,99.59,0.08,0.25,0.09,149939,0.04,99.64,0.09,0.19,0.08,206736,0.04,99.67,0.07,0.19,0.06,51583,0.04,99.62,0.08,0.23,0.07,55236,0.04,99.69,0.08,0.16,0.06,55303,0.03,99.68,0.09,0.16,0.07,36215,0.04,99.6,0.11,0.19,0.1,133610,0.04,99.64,0.09,0.18,0.09,229925,0.04,99.7,0.06,0.18,0.06,59055,0.03,99.6,0.11,0.19,0.1,203385,0.04,R1_Ribp_UVm
137,0.06,0.25,0.11,99.58,150122,0.04,0.07,0.22,0.12,99.59,206889,0.04,0.03,0.09,0.01,99.87,51650,0.02,0.04,0.11,0.02,99.83,55316,0.02,0.06,0.08,0.02,99.84,55356,0.02,0.05,0.11,0.02,99.82,36274,0.02,0.07,0.26,0.11,99.56,133730,0.05,0.06,0.21,0.1,99.62,230187,0.04,0.04,0.1,0.02,99.85,59152,0.02,0.07,0.22,0.12,99.59,203570,0.04,R1_Ribp_UVm
138,99.7,0.1,0.16,0.05,150407,0.03,99.7,0.09,0.16,0.05,207156,0.03,99.79,0.05,0.13,0.03,51750,0.02,99.77,0.05,0.14,0.04,55400,0.03,99.82,0.05,0.1,0.03,55456,0.02,99.79,0.06,0.11,0.04,36341,0.02,99.67,0.1,0.18,0.06,133900,0.04,99.71,0.11,0.13,0.05,230566,0.03,99.77,0.07,0.12,0.04,59302,0.03,99.7,0.1,0.16,0.05,203829,0.03,R1_Ribp_UVm
139,0.18,0.06,99.66,0.11,150555,0.04,0.14,0.07,99.67,0.12,207324,0.04,0.09,0.04,99.82,0.04,51819,0.02,0.1,0.03,99.83,0.04,55451,0.02,0.1,0.05,99.8,0.05,55554,0.02,0.11,0.03,99.8,0.06,36386,0.02,0.15,0.06,99.67,0.12,133993,0.04,0.16,0.07,99.66,0.12,230777,0.04,0.09,0.02,99.86,0.02,59363,0.02,0.16,0.07,99.68,0.09,204000,0.04,R1_Ribp_UVm
140,0.05,99.67,0.05,0.23,150766,0.04,0.06,99.7,0.04,0.2,207532,0.03,0.1,99.69,0.02,0.19,51876,0.03,0.04,99.76,0.04,0.17,55507,0.03,0.06,99.66,0.03,0.24,55629,0.04,0.04,99.63,0.04,0.29,36431,0.04,0.05,99.65,0.04,0.26,134132,0.04,0.06,99.73,0.03,0.18,231083,0.03,0.03,99.73,0.03,0.21,59447,0.03,0.06,99.73,0.04,0.18,204205,0.03,R1_Ribp_UVm
141,0.29,0.05,99.58,0.08,150993,0.04,0.17,0.11,99.66,0.06,207816,0.04,0.13,0.11,99.73,0.03,51932,0.03,0.18,0.16,99.62,0.04,55572,0.04,0.16,0.95,98.85,0.05,55716,0.1,0.2,2.24,97.5,0.06,36468,0.18,0.2,2.3,97.43,0.07,134312,0.19,0.14,0.08,99.72,0.06,231423,0.03,0.21,0.02,99.73,0.04,59531,0.03,0.15,0.07,99.71,0.07,204435,0.03,R1_Ribp_UVm
142,0.25,0.15,99.46,0.13,151197,0.06,0.2,0.17,99.48,0.15,208013,0.05,0.08,0.02,99.86,0.04,52025,0.02,0.11,0.03,99.8,0.06,55669,0.02,0.11,0.04,99.8,0.05,55831,0.02,0.1,0.03,99.82,0.05,36524,0.02,0.18,0.17,99.51,0.14,134440,0.05,0.16,0.16,99.56,0.13,231685,0.05,0.11,0.03,99.82,0.04,59645,0.02,0.15,0.14,99.59,0.12,204635,0.04,R1_Ribp_UVm
143,99.43,0.13,0.35,0.09,151014,0.06,99.5,0.13,0.29,0.08,207712,0.05,99.55,0.09,0.28,0.08,51971,0.05,99.55,0.11,0.28,0.06,55606,0.05,99.56,0.09,0.28,0.06,55805,0.05,99.5,0.1,0.32,0.08,36478,0.05,99.49,0.13,0.29,0.1,134220,0.05,99.49,0.13,0.3,0.09,231424,0.05,99.52,0.11,0.29,0.08,59613,0.05,99.49,0.13,0.3,0.09,204369,0.05,R1_Ribp_UVm
144,0.06,0.24,0.09,99.61,30362,0.04,0.05,0.19,0.1,99.66,32206,0.04,0.05,0.05,0.09,99.82,8856,0.02,0.04,0.17,0.07,99.72,7583,0.03,0.05,0.11,0.1,99.75,10259,0.03,0.01,0.08,0.07,99.84,7470,0.02,0.06,0.2,0.13,99.61,19282,0.04,0.04,0.19,0.07,99.69,44508,0.03,0.03,0.09,0.07,99.8,11749,0.02,0.05,0.18,0.06,99.72,41441,0.03,R1_Ribp_UVm
145,0.14,1.17,98.58,0.11,24154,0.12,0.09,0.97,98.84,0.1,25973,0.1,0.04,1.24,98.69,0.03,7315,0.11,0.11,1.83,98.05,0.02,5632,0.15,0.15,1.23,98.57,0.05,7945,0.12,0.05,0.97,98.92,0.07,6096,0.09,0.09,1.3,98.49,0.12,14370,0.12,0.1,1.12,98.67,0.1,36473,0.11,0.07,1.03,98.87,0.03,9949,0.09,0.1,0.94,98.86,0.11,33719,0.1,R1_Ribp_UVm
146,0.09,93.3,6.5,0.1,19236,0.37,0.06,95.59,4.29,0.06,19291,0.27,0.02,94.35,5.52,0.11,5666,0.32,0.05,95.38,4.57,0,4175,0.27,0.03,94.77,5.17,0.03,6327,0.3,0.02,94.83,5.1,0.06,5044,0.3,0.02,96.23,3.59,0.16,10015,0.24,0.06,96.33,3.49,0.12,29283,0.24,0.02,96.21,3.75,0.02,8090,0.24,0.07,96.24,3.61,0.08,27801,0.24,R1_Ribp_UVm
147,0.04,0.02,99.9,0.05,16774,0.01,0.03,0.03,99.91,0.03,15966,0.01,0,0,100,0,4905,0,0,0.03,99.97,0,3562,0,0.07,0.04,99.89,0,5426,0.01,0,0.05,99.95,0,4411,0.01,0,0.04,99.95,0.01,7953,0.01,0.02,0.01,99.94,0.03,25118,0.01,0.04,0.01,99.92,0.03,7097,0.01,0.02,0.03,99.93,0.02,24141,0.01,R1_Ribp_UVm
148,0.08,87.91,11.87,0.14,16079,0.55,0.06,87.67,12.19,0.07,14900,0.55,0.07,85.92,13.99,0.02,4610,0.59,0,97.29,2.68,0.03,3511,0.18,0.04,92.18,7.77,0.02,5291,0.4,0.02,86.05,13.85,0.07,4108,0.59,0.04,96.19,3.67,0.1,7786,0.24,0.05,92.64,7.21,0.1,23908,0.39,0.04,92.9,6.95,0.1,6779,0.38,0.02,89.35,10.52,0.11,22546,0.5,R1_Ribp_UVm
149,97.1,2.57,0.23,0.11,15044,0.21,97.66,2.1,0.18,0.06,13874,0.17,97.65,2.14,0.19,0.02,4256,0.17,99.17,0.47,0.33,0.03,3598,0.08,98.32,1.52,0.15,0,5191,0.13,97.05,2.71,0.11,0.13,3762,0.21,99,0.72,0.22,0.06,7795,0.09,98.23,1.51,0.18,0.07,23169,0.14,98.32,1.44,0.21,0.03,6591,0.13,97.64,2.12,0.18,0.06,21089,0.17,R1_Ribp_UVm
150,0.59,0.3,0.07,99.03,14180,0.09,0.32,0.2,0.07,99.41,13503,0.06,0.32,0.34,0.05,99.29,4109,0.07,0.05,0.22,0.03,99.7,3643,0.03,0.22,0.22,0.02,99.54,5029,0.05,0.25,0.14,0.08,99.52,3577,0.05,0.24,0.14,0.04,99.58,7841,0.04,0.21,0.19,0.05,99.55,22838,0.05,0.05,0.12,0.02,99.82,6509,0.02,0.32,0.17,0.05,99.46,20534,0.06,R1_Ribp_UVm
151,0.36,0.06,99.42,0.16,13950,0.06,0.18,0.05,99.61,0.15,13572,0.04,0.02,0.02,99.76,0.19,4116,0.03,0.22,0.05,99.68,0.05,3710,0.04,0.16,0.04,99.78,0.02,5031,0.02,0.06,0,99.86,0.08,3588,0.02,0.22,0.04,99.53,0.22,7905,0.05,0.11,0.1,89.14,10.65,22952,0.51,0.11,0.03,99.82,0.05,6597,0.02,0.13,0.05,99.63,0.18,20559,0.04,R1_Ribp_UVm
